stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1225222199","2019-03-16 04:04:54","La kasma du FLN à Mila a rallié la marche","https://www.elwatan.com/edition/actualite/la-kasma-du-fln-a-mila-a-rallie-la-marche-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225222174","2019-03-16 04:12:11","Impressionnante mobilisation à Bouira","https://www.elwatan.com/edition/actualite/impressionnante-mobilisation-a-bouira-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225222185","2019-03-16 04:10:48","Conscientes des enjeux et des manœuvres du pouvoir : La réponse limpide  des populations de l’Est","https://www.elwatan.com/edition/actualite/conscientes-des-enjeux-et-des-manoeuvres-du-pouvoir-la-reponse-limpide-des-populations-de-lest-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225222191","2019-03-16 04:05:10","Plus de 300 000 personnes disent non à la supercherie à Sétif","https://www.elwatan.com/edition/actualite/plus-de-300-000-personnes-disent-non-a-la-supercherie-a-setif-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225222167","2019-03-16 04:13:06","La rue est belle à Béjaïa","https://www.elwatan.com/edition/actualite/la-rue-est-belle-a-bejaia-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225231908","2019-03-16 04:15:20","Un nouveau novembre réédité par les militants à Ouargla","https://www.elwatan.com/edition/actualite/un-nouveau-novembre-reedite-par-les-militants-a-ouargla-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225231891","2019-03-16 04:30:15","L’ «ingérence étrangère» mise à l’index : Les manifestants dénoncent le «soutien» de Macron au régime","https://www.elwatan.com/edition/actualite/l-ingerence-etrangere-mise-a-lindex-les-manifestants-denoncent-le-soutien-de-macron-au-regime-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225231901","2019-03-16 04:25:46","Rassemblement des handicapés à la Grande-Poste : «Nous aussi nous voulons nous soigner en Suisse»","https://www.elwatan.com/edition/actualite/rassemblement-des-handicapes-a-la-grande-poste-nous-aussi-nous-voulons-nous-soigner-en-suisse-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225231904","2019-03-16 04:22:44","Une marée humaine à Ghardaïa","https://www.elwatan.com/edition/actualite/une-maree-humaine-a-ghardaia-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225231897","2019-03-16 04:27:40","Il n&#8217;y aura ni conférence ni nouvelle Constitution !","https://www.elwatan.com/edition/actualite/il-ny-aura-ni-conference-ni-nouvelle-constitution-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251380","2019-03-16 05:00:35","Témouchent : La céréaliculture menacée par une pré-sécheresse","https://www.elwatan.com/regions/ouest/actu-ouest/temouchent-la-cerealiculture-menacee-par-une-pre-secheresse-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251367","2019-03-16 05:00:37","En bref…","https://www.elwatan.com/edition/international/en-bref-1439-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251362","2019-03-16 05:00:38","En Algérie, on n’a pas besoin d’un institut de veille sanitaire ni d’un prix Nobel ! (sic)","https://www.elwatan.com/edition/contributions/en-algerie-on-na-pas-besoin-dun-institut-de-veille-sanitaire-ni-dun-prix-nobel-sic-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251375","2019-03-16 05:00:35","Tiaret : Les handicapés et les non-voyants lancent un SOS","https://www.elwatan.com/regions/ouest/tiaret/tiaret-les-handicapes-et-les-non-voyants-lancent-un-sos-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251353","2019-03-16 05:00:40","Objectif : Terminer à la première place","https://www.elwatan.com/edition/sports/objectif-terminer-a-la-premiere-place-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251356","2019-03-16 05:00:38","Al Ahly – JS Saoura (17h) : Les Sudistes visent une qualification historique","https://www.elwatan.com/edition/sports/al-ahly-js-saoura-17h-les-sudistes-visent-une-qualification-historique-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251349","2019-03-16 05:00:45","AGO de la FABB : Les bilans rejetés à l’unanimité","https://www.elwatan.com/edition/sports/ago-de-la-fabb-les-bilans-rejetes-a-lunanimite-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251342","2019-03-16 05:00:46","Parkings et aires de stationnement : Des projets qui accusent du retard","https://www.elwatan.com/regions/centre/alger/parkings-et-aires-de-stationnement-des-projets-qui-accusent-du-retard-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225251337","2019-03-16 05:00:51","On vous le dit","https://www.elwatan.com/edition/actualite/on-vous-le-dit-3988-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225263025","2019-03-16 05:00:51","Ligue Europa : Chelsea atomise Kiev, Naples et Arsenal passent","https://www.elwatan.com/edition/sports/ligue-europa-chelsea-atomise-kiev-naples-et-arsenal-passent-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225263013","2019-03-16 05:00:56","Projet de téléphérique : La première tranche livrée le mois prochain","https://www.elwatan.com/regions/kabylie/tizi-ouzou/projet-de-telepherique-la-premiere-tranche-livree-le-mois-prochain-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225263002","2019-03-16 05:05:49","Offre de Bouteflika défendue par Noureddine Bedoui : Le référendum de la rue tranche pour son rejet","https://www.elwatan.com/edition/actualite/offre-de-bouteflika-defendue-par-noureddine-bedoui-le-referendum-de-la-rue-tranche-pour-son-rejet-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225262990","2019-03-16 05:15:43","4e vendredi de manifestations à Alger : «Son Excellence le peuple vous a tous virés»","https://www.elwatan.com/a-la-une/4e-vendredi-de-manifestations-a-alger-son-excellence-le-peuple-vous-a-tous-vires-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225262981","2019-03-16 05:40:57","Attentat en Nouvelle Zélande: &#8220;colère, indignation et dégoût&#8221;","https://www.elwatan.com/edition/actualite/attentat-en-nouvelle-zelande-colere-indignation-et-degout-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225285225","2019-03-16 06:00:43","FFS : Hakim Belahcel nouveau 1er secrétaire","https://www.elwatan.com/edition/actualite/ffs-hakim-belahcel-nouveau-1er-secretaire-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225285234","2019-03-16 06:00:27","Théâtre d’Oran : Archives inédites sur Alloula en voie d’acquisition","https://www.elwatan.com/edition/culture/theatre-doran-archives-inedites-sur-alloula-en-voie-dacquisition-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225285223","2019-03-16 06:00:43","«Il avait donné un sens au devoir, au partage et à l’écoute de l’autre»","https://www.elwatan.com/edition/culture/il-avait-donne-un-sens-au-devoir-au-partage-et-a-lecoute-de-lautre-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225285221","2019-03-16 06:00:48","Les Belles du Rocher récidivent","https://www.elwatan.com/edition/culture/les-belles-du-rocher-recidivent-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1225285215","2019-03-16 06:03:02","Carnage dans des mosquées en Nouvelle-Zélande","https://www.elwatan.com/edition/international/carnage-dans-des-mosquees-en-nouvelle-zelande-16-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226072040","2019-03-17 04:10:17","Sidi Lahcen (Sidi Bel Abbès) : Une réunion «très discrète» du parti FLN empêchée par la population","https://www.elwatan.com/edition/actualite/sidi-lahcen-sidi-bel-abbes-une-reunion-tres-discrete-du-parti-fln-empechee-par-la-population-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226072038","2019-03-17 04:15:32","Les promoteurs Ansej et les travailleurs de l’ADE ont manifesté hier : La protestation ne faiblit pas à Tizi Ouzou","https://www.elwatan.com/edition/actualite/les-promoteurs-ansej-et-les-travailleurs-de-lade-ont-manifeste-hier-la-protestation-ne-faiblit-pas-a-tizi-ouzou-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226072037","2019-03-17 04:15:55","Constantine :  Le président de l’APW quitte le FLN…","https://www.elwatan.com/edition/actualite/constantine-le-president-de-lapw-quitte-le-fln-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226072035","2019-03-17 04:25:09","Tout en saluant la grandiose marche de vendredi : Benflis dénonce les manœuvres de forces extra-constitutionnelles","https://www.elwatan.com/edition/actualite/tout-en-saluant-la-grandiose-marche-de-vendredi-benflis-denonce-les-manoeuvres-de-forces-extra-constitutionnelles-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226072034","2019-03-17 04:25:23","Louisa Hanoune : Bouteflika doit partir à la fin de son 4e mandat","https://www.elwatan.com/edition/actualite/louisa-hanoune-bouteflika-doit-partir-a-la-fin-de-son-4e-mandat-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226143424","2019-03-17 06:00:36","Edition du 12-07-2018","https://www.elwatan.com/edition-du-jour/edition-du-12-07-2018-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226403864","2019-03-17 11:42:11","Jijel : Les retraités de l’armée et des fonctionnaires du commerce protestent","https://www.elwatan.com/edition/actualite/jijel-les-retraites-de-larmee-et-des-fonctionnaires-du-commerce-protestent-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226517854","2019-03-17 17:17:09","Le hic","https://www.elwatan.com/le-hic/le-hic-203-17-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226770347","2019-03-18 01:00:09","Edition du 18/10/2019","https://www.elwatan.com/edition-du-jour/edition-du-18-10-2019-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931845","2019-03-18 05:00:44","«Résiste, insiste et persiste»","https://www.elwatan.com/edition/culture/resiste-insiste-et-persiste-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226933125","2019-03-18 06:43:18","Aucun Algérien n’est dupe : halte aux manœuvres de diversions !","https://www.elwatan.com/edition/contributions/aucun-algerien-nest-dupe-halte-aux-manoeuvres-de-diversions-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931831","2019-03-18 06:00:30","20 ans ça suffit !","https://www.elwatan.com/edition/contributions/20-ans-ca-suffit-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931834","2019-03-18 05:00:49","Carnage dans le centre du Mali","https://www.elwatan.com/edition/international/carnage-dans-le-centre-du-mali-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931830","2019-03-18 06:00:46","La Banque d&#8217;Algérie relève le taux de 8% à 12%","https://www.elwatan.com/edition/actualite/la-banque-dalgerie-releve-le-taux-de-8-a-12-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931833","2019-03-18 05:00:57","L’économie politique de la révolution en deux barils trois mouvements","https://www.elwatan.com/archives/supplement-economie/leconomie-politique-de-la-revolution-en-deux-barils-trois-mouvements-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931836","2019-03-18 05:00:49","«Un peuple uni…»","https://www.elwatan.com/chroniques/edito/un-peuple-uni-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226931832","2019-03-18 06:00:16","LG révèle deux smartphones révolutionnaires","https://www.elwatan.com/edition/economie/lg-revele-deux-smartphones-revolutionnaires-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226955087","2019-03-18 07:00:11","Karim Tabbou à Béjaïa : «Si Gaïd Salah continue à protéger le clan, qu’il assume ses responsabilités»","https://www.elwatan.com/edition/actualite/karim-tabbou-a-bejaia-si-gaid-salah-continue-a-proteger-le-clan-quil-assume-ses-responsabilites-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226960006","2019-03-18 07:01:40","Le jeu dangereux du wali de Tlemcen","https://www.elwatan.com/edition/actualite/le-jeu-dangereux-du-wali-de-tlemcen-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226960002","2019-03-18 07:01:50","La protesta s’élargit à Mascara","https://www.elwatan.com/edition/actualite/la-protesta-selargit-a-mascara-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1226960005","2019-03-18 07:01:42","Tizi Ouzou : Rassemblement des journalistes contre la violation de la Constitution","https://www.elwatan.com/edition/actualite/tizi-ouzou-rassemblement-des-journalistes-contre-la-violation-de-la-constitution-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227236475","2019-03-18 09:26:27","Malek Bensmaïl : « Le pouvoir algérien a peur de l’image »","https://www.elwatan.com/edition/culture/malek-bensmail-le-pouvoir-algerien-a-peur-de-limage-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227236460","2019-03-18 14:31:34","Bouteflika veut imposer sa conférence nationale","https://www.elwatan.com/edition/actualite/bouteflika-veut-imposer-sa-conference-nationale-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227236472","2019-03-18 13:08:58","Gaïd Salah: « Pour chaque problème existe une solution, voire plusieurs…»","https://www.elwatan.com/edition/actualite/gaid-salah-pour-chaque-probleme-existe-une-solution-voire-plusieurs-18-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227595694","2019-03-19 01:00:49","Edition du 19/03/2019","https://www.elwatan.com/edition-du-jour/edition-du-19-03-2019-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227744260","2019-03-19 04:10:37","Consultation pour la formation du gouvernement : Les syndicats de la santé disent non à Bedoui","https://www.elwatan.com/edition/actualite/consultation-pour-la-formation-du-gouvernement-les-syndicats-de-la-sante-disent-non-a-bedoui-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227744244","2019-03-19 04:20:51","Contesté par une majorité des membres du FCE : Ali Haddad vit ses derniers moments à la tête de l’organisation patronale","https://www.elwatan.com/edition/actualite/conteste-par-une-majorite-des-membres-du-fce-ali-haddad-vit-ses-derniers-moments-a-la-tete-de-lorganisation-patronale-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227744234","2019-03-19 04:30:42","Il s’engage à protéger le peuple dans toutes les conditions : Gaïd Salah prend-il ses distances avec le président Bouteflika ?","https://www.elwatan.com/edition/actualite/il-sengage-a-proteger-le-peuple-dans-toutes-les-conditions-gaid-salah-prend-il-ses-distances-avec-le-president-bouteflika-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227786049","2019-03-19 05:00:39","El Kerma : Un réseau national de vol de cheptel arrêté","https://www.elwatan.com/regions/ouest/actu-ouest/el-kerma-un-reseau-national-de-vol-de-cheptel-arrete-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227786044","2019-03-19 05:00:48","La DJS sensibilise sur les droits de l’enfant","https://www.elwatan.com/regions/ouest/oran/la-djs-sensibilise-sur-les-droits-de-lenfant-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227786041","2019-03-19 05:00:49","ENS Assia Djebar : Des fonctionnaires dénoncent l’insécurité","https://www.elwatan.com/regions/est/constantine/ens-assia-djebar-des-fonctionnaires-denoncent-linsecurite-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227786030","2019-03-19 05:00:52","Khemis El Khechna : Le marché de gros cédé au privé","https://www.elwatan.com/regions/kabylie/boumerdes/khemis-el-khechna-le-marche-de-gros-cede-au-prive-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227786022","2019-03-19 05:00:59","Issers : Dégradation tous azimuts","https://www.elwatan.com/regions/kabylie/boumerdes/issers-degradation-tous-azimuts-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227786018","2019-03-19 05:03:04","Relogement à Boumerdès : Des engagements non tenus","https://www.elwatan.com/regions/kabylie/boumerdes/relogement-a-boumerdes-des-engagements-non-tenus-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227800138","2019-03-19 05:00:58","El Watan lance ses premiers abonnements numériques","https://www.elwatan.com/edition/actualite/el-watan-lance-ses-premiers-abonnements-numeriques-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227800130","2019-03-19 05:00:58","On vous le dit","https://www.elwatan.com/edition/actualite/on-vous-le-dit-3990-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227839774","2019-03-19 06:00:07","Partenariat stratégique avec GNT télécom","https://www.elwatan.com/edition/economie/partenariat-strategique-avec-gnt-telecom-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227839773","2019-03-19 06:00:12","«Le pouvoir algérien a peur de l’image»","https://www.elwatan.com/edition/culture/le-pouvoir-algerien-a-peur-de-limage-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1227850902","2019-03-19 06:00:42","«Une peinture très décalée par rapport aux artistes officiels de la conquête»","https://www.elwatan.com/edition/culture/une-peinture-tres-decalee-par-rapport-aux-artistes-officiels-de-la-conquete-19-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1228867957","2019-03-20 05:20:56","Abderrahmane MOUSSAOUI. Professeur en anthropologie, université Lyon 2 &#8211; Lumière  : «Le mouvement populaire n’est pas  le fait d’une &#8221;génération spontanée&#8221;»","https://www.elwatan.com/edition/actualite/abderrahmane-moussaoui-professeur-en-anthropologie-universite-lyon-2-lumiere-le-mouvement-populaire-nest-pas-le-fait-dune-generation-spontanee-20-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1228867948","2019-03-20 05:30:05","Wesselni étend son territoire","https://www.elwatan.com/edition/actualite/wesselni-etend-son-territoire-20-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1228867953","2019-03-20 05:28:54","Mobilisation contre la prolongation du 4e mandat et le système : Imposante marche des étudiants à Alger","https://www.elwatan.com/edition/actualite/mobilisation-contre-la-prolongation-du-4e-mandat-et-le-systeme-imposante-marche-des-etudiants-a-alger-20-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229617375","2019-03-21 02:41:06","24 heures","https://www.elwatan.com/regions/centre/alger/24-heures-743-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650202","2019-03-21 03:00:01","Comité d’initiatives et de vigilance citoyennes : Appel à la conscience des futurs dirigeants de la République algérienne","https://www.elwatan.com/edition/contributions/comite-dinitiatives-et-de-vigilance-citoyennes-appel-a-la-conscience-des-futurs-dirigeants-de-la-republique-algerienne-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650200","2019-03-21 03:00:24","Bouzeguène : Lancement du chantier du nouveau pôle urbain","https://www.elwatan.com/regions/kabylie/tizi-ouzou/bouzeguene-lancement-du-chantier-du-nouveau-pole-urbain-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650206","2019-03-21 02:56:27","Aït Salah : La femme rurale à l’honneur","https://www.elwatan.com/regions/kabylie/tizi-ouzou/ait-salah-la-femme-rurale-a-lhonneur-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650208","2019-03-21 02:52:47","Aïn El Hammam : Les projets de cantines à la traîne","https://www.elwatan.com/regions/kabylie/tizi-ouzou/ain-el-hammam-les-projets-de-cantines-a-la-traine-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650196","2019-03-21 03:00:52","Pour ne plus jamais revenir à «l’avant-22 février» et que triomphe la souveraineté populaire","https://www.elwatan.com/edition/contributions/pour-ne-plus-jamais-revenir-a-lavant-22-fevrier-et-que-triomphe-la-souverainete-populaire-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650194","2019-03-21 03:02:34","El-Tarf  : 20 kg de kif saisis, 7 personnes écrouées","https://www.elwatan.com/regions/est/actu-est/el-tarf-20-kg-de-kif-saisis-7-personnes-ecrouees-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650188","2019-03-21 03:11:12","Quatrième session de l’APW de Souk Ahras : Attribution imminente de 1470 logements","https://www.elwatan.com/regions/est/actu-est/quatrieme-session-de-lapw-de-souk-ahras-attribution-imminente-de-1470-logements-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650185","2019-03-21 03:11:42","Aux futurs dirigeants de la 1re République algérienne honnête et démocratique","https://www.elwatan.com/edition/contributions/aux-futurs-dirigeants-de-la-1re-republique-algerienne-honnete-et-democratique-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229650181","2019-03-21 03:14:04","Alors que le P/APC se mure dans le silence : Un gravissime scandale ébranle  la commune de Sétif","https://www.elwatan.com/regions/est/setif/alors-que-le-p-apc-se-mure-dans-le-silence-un-gravissime-scandale-ebranle-la-commune-de-setif-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229695201","2019-03-21 04:00:57","L’appel des deux rives","https://www.elwatan.com/edition/actualite/lappel-des-deux-rives-2-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
"1229695189","2019-03-21 04:10:57","L’Algérien plus présent sur Internet depuis le 22 février","https://www.elwatan.com/edition/actualite/lalgerien-plus-present-sur-internet-depuis-le-22-fevrier-21-03-2019","fr","False","","41243","elwatan","http://www.elwatan.com/"
